,text,label
577,pelayanan yang buruk . !!!! semua serba lambat dan kacau . pelayan terlalu lama dan makanan nya tidak enak . !!! sudah begitu mahal banget . !!!,negative
578,"lokasi resto yang cukup jauh , saya bersama 8 orang teman saya langsung datang ke resto berhubung sebelum datang saya mencoba reservasi tetapi telepon tidak ada yang menjawab . sesampai nya di dusun bambu , pada hari rabu / tidak libur , ada dua kelompok yang sedang melakukan pertemuan . jadi pelayan bilang pesanan makanan akan lama . benar sekali , makanan datang nya lama , rasanya tidak memuaskan , bebek bakar bambu . kecewa .",negative
579,"kalau beli cuma buat oleh-oleh mending cari yang lain deh . ini sudah mahal , sebiji rp 13500 kecil pula sesuapan juga kelar dah , aduh mn kenyang , mending bakso sekalian jelas . pelayanan nya juga lemah otak banget . cari parkir juga susah , mending naik motor kalau ke sini . lebay saja orang-orang yang bela - belain ribet-ribet buat beli ke sini . tidak lagi deh",negative
580,"bagaimana kalau wowok jadi presiden , jalan tol di gempur , jembatan , di rajam , gbk jadi tempat wts , lgbt hidup makmur , hti berkuasa , nu di bekukan , pancasila diganti khilafah , kolom agama ktp harus islam semua , melawan dor mampus loh",negative
581,menurut saya golden monkey murah sekali kalau dibanding dengan restoran lain sama standart di jakarta . kata orang bandung golden monkey mahal daripada lain . lokasi nya tidak terlalu bagus tapi konsep restaurant nya bagus . biasanya anak sekolah dan kuliah ke sana . saya jarang melihat orang dewasa di sana . tapi staf nya tidak ramah dan sopan . jadi kurang nyaman .,negative
582,orang bekasi tidak ada orang perantauan paling juga pada mampus . banyak kontrakan kayak kuburan . banyak warung nasi tidak laku . memang bisa apa orang bekasi sekolah saja tidak pada tamat sampai .,negative
583,jujur tidak suka dengan cwo yang tampang nya biasa saja tetapi sombong nya seperti artis,negative
584,"wahai para penjilat dan penjual agama ! berhentilah menghina kami umat islam . nanti jika kami teriakkan jihad akbar , kalian musnah",negative
585,"sudah indosat bangkrut saja , di tmpt ku saja sinyal tb2 kdg hilang muncul hilang muncul , padahal daerah kota semarang",negative
586,"pelaku lgbt hukuman nya bukan di cambuk atau di rajam , tapi hudud . lebih keras dari rajam .",negative
587,"tak usah nonton film itu , bahasa jawa semua . sudah tidak mengerti , tidak punya teks , jelek lagi film nya . tindak pantas tayang di layar besar .",negative
588,"cemburu itu tidak enak . cemburu itu makan hati . cemburu itu cie . cemburu itu hmmm . cemburu itu oh . cemburu itu sakit , kalau tidak di ungkapkan",negative
589,"loh , di bukalapak harus nya sudah sampai . estimasi tanggal 9 desember 2018 . bagaimana , sih ?!",negative
590,saya sangat kecewa dengan pelayanan gojek indonesia,negative
591,baso malang karapitan termasuk bakso fav saya namun selalu saja pelayanan dan kwalitas baso malang karapitan ciwalk ini di bawah standar dari kwalitas yang ada favorit saya mi ayam rica2 bakso urat dan stroberi segar juice namun lagi lagi kualitas nya membuat saya kecewa ayam-ayam rica2 nya sedikit saja dan rasa stroberi pun bukan segar tapi manis gula legit karena kebanyakan gula nya . lagi lagi kecewa,negative
592,"setuju makin naik fase wajar kalau tiket naik . tapi . harga dasar di saat fase penyisihan sudah kemahalan . coba bandingkan harga menonton di malaysia , thailand .",negative
593,"ah payah banget manchester city bisa kalah begitu dikandang -- memang tim cupu liga champions . diliga doang jago , memalukan inggris saja .",negative
594,wow iya kok hitam mental mahal amat ya kenapa dah mending gua beli mie . tekel lu mah rokok djarum ketengan saja,negative
595,"tidak ada urusan prabowo dengan gua , gua rakyat biasa yang harus mengkritik kebijakan jokoblok yang hanya pencitraan prestasi nol",negative
596,barang sudah tiba di tujuan cuma mudah panas . saya curiga ada kendala lain,negative
597,sejak itu tidak mau lagi beli pulsa via my telkomsel .,negative
598,"fpi itu top , semakin banyak yang benci , kebaikan nya semakin menjadi , enggak kayak garuda , dari kepala sampai ekor isi nya kutu busuk semua .",negative
599,"tidak enak makan di restoran , tidak bisa minta kuah opor ayam dikit seperti di warteg .",negative
600,"ahokers memang sudah gila . gara-gara gagal berpindah , orang yang sudah meninggal pun difitnah sama dia . sungguh terlalu !",negative
601,"buat yang lagi beristirahat mungkin menyenangkan makan di tempat seperti ini . tempat nya menurut saya biasa saja , kurang bersih . makanan nya pun biasa saja .",negative
602,siapkan diri kalian di bulan mei . kita ulangi lagi mei 1998 . dengan atau tanpa tni atau polri !,negative
603,menyesal makan ini : pedas banget woy !,negative
604,tidak untung,negative
605,jangan beli di toko sebelah barang nya mahal mahal terus kualiatas nya juga jelek,negative
606,"mulai tadi pagi telepon yang satu nya lagi mati total , barusan lapor 147 dengan nomor tiket in 24973364 , sudah 2 line mati total ! entah kapan ini bisa kembali normal . tolonglah telkom peduli sedikit sama pengguna",negative
607,dapat infus triliunan dan dekat dengan pemerintah malah besok !,negative
608,"pantesan saja anis baswedan diganti , kerja nya tidak benar jadi menteri .",negative
609,"kayak nya hampir 50 - 70 % pemilih jokowi , khusus nya menengah ke bawah menyesal pilih dia .",negative
610,saya tidak menyangka pelayan batik air akan sangat seburuk ini !,negative
611,"islam tidak siang , tidak malam , tidak pagi , tetap saja ribut banget teriak-teriak di mesjid sana . coba kalau kristen begitu pasti mereka tindas . dasar agama munafik tidak punya otak , toleransi nya entah ke mana . agama berisik dan buat huru hara .",negative
612,yang pantas disebut pki adalah pemberontak nkri yaitu aceh,negative
613,ini bagaimana cara nya ngatasin jenuh dalam kehidupan,negative
614,"saya kok yakin banyak yang berpikiran sama seperti saya , muak banget dengan cara komunikasi dan tata kata ala anies dan pandji sama-sama sampah",negative
615,"lgbt itu penyakit . mesti dibasmi sampai ke akar nya . kalau tidak di musnahkan , bisa menular ke anak cucu bahkan .",negative
616,taktik muslim dalam membela islam . muslim menggunakan daftar panjang argument yang keliru dan konyol dalam setiap perdebatan karena islam memang tidak dapat dipertahankan,negative
617,"hanya sekali dan cukup sekali . lokasi nya memang dekat dari kantor tempat saya bekerja , sepertinya tempat ini banyak peminat nya , karena waktu saya dan teman kantor saya ke sini harus mengantre . rasa mie nya tidak terlalu istimewa sama seperti pada umum nya , namun untuk hal seperti itu harga yang harus dibayar cukup tinggi . pilihan saya lebih baik cari alternatif lain , masih banyak yang lebih murah .",negative
618,"kata nya original dan baru , tapi pas dipakai , tidak bisa penuh , dinas semalaman pun indikator tidak hujan , malah orang kedap kedip .",negative
619,"jadi . saya lapor dan penasaran png makan di sini . suasana nya oke , adem , meja dan kursi nya mengingatkan meja kursi waktu sampai dengan . pertama pesan berjalan mulus , suara mas-mas nya kecil sekali ampun deh tidak jelas bicara apa blubup blubup begitu haha saya memesan mi ayam 2baso ekstra , pacar saya memesan bakso urat soun . tidak lama datang pesanan pacar saya dan ternyata tidak sesuai ekspektasi .",negative
620,"buahahaaa . kemarin kata nya lembaga pemerintah semakin tidak adilan , krisis demokrasi , kok sekarang disanjung",negative
621,minimal ini kenapa si tidak keluar gambar nya diperbarui malah jelek,negative
622,"kita mengetahui bahwa sesungguhnya tuhan itu ada di mana tapi , mengapa kaum si mamad menyembah ke arah batu yang disebut mereka arah kiblat , dan kenapa kalian mengolok-olok agama hindu - budha yang menyembah patung , bagaimana kalau mereka menyebutkan bahwa patung tersebut juga adalah arah kiblat mereka , contoh nya penyembah matahari . selamat merenungi",negative
623,"waspadalah ribka tjiptaning yang tak pernah malu jadi anak pki , dan 20 juta orang pki siap bangkit berawal dari pdip",negative
624,mereka sengaja hambat penyidik kpk sementara anak buah nya menghilangkan barang bukti .,negative
625,"tendang sana tendang sini hajar sana hajar sini , ternyata masing-masing punya agenda tersembunyi ! menyebalkan !",negative
626,"rasa steak saus nya standard , sudah berbeda dengan suis butcher zaman dahulu . area parkir kecil , jadi agak sulit jika di jam-jam makan .",negative
627,"ada rombongan touring apalah apalah , di jalan tol , pakai patwal nutup-nutup jalan mobil lain . payah ! touring kok pakai dikawal . cupu !",negative
628,tombol power dan volume nya agak masuk jadi saya rasa ini cacat casing,negative
629,"pagi pagi di tol pasteur sudah macet parah , bikin jengkel saja ini",negative
630,"masa baterai baru cuma tahan 1 jam , rem sepertinya",negative
631,"iya itu maksud gue hahaha untuk apa sih kamu mau beli bekas pemain madrid , kesal gue tidak sudi uhuu",negative
632,jawaban nya tidak memuaskan . ingin marah-marah sama itu pelayanan pelanggan .,negative
633,eh kompas suku asmat mana berita nya ? yang tidak penting lu memberitakan . lu ini media berita apa tim hore sih ?,negative
634,bongkar saja pak sby sekalian toh ini negri juga sudah hancur kok,negative
635,michelle kelihatannya langsung tidak suka sama kehadiran murid baru kinanti,negative
636,kesal banget kalau dikasih ulangan mendadak bikin galau,negative
637,kami sudah bosan dengan janji-janji kalian,negative
638,"huuft promo sophie , sangat kecewa kejadi tidak dapat baju kemeja ya cowok rt paris khusus wilyah makassar ada promo sophie",negative
639,"driver tidak datang ke tempat tujuan , tetapi di aplikasi sudah picu naik , dan gopay sudah terpotong , kapok saya pakai gojek",negative
640,"ini bukti nya bahwa islam setiap hari memburu kita , maka sejak saat ini , perlukah kita melindungi agama kita ?",negative
641,siapa lagi dalang nya ? ya jelas tikus got yang itu-itu aja bro .,negative
642,lho kok bisa dpr ri sampek di say mau nya . yang dekat dpr ri biasa-biasa saja walau pun kacau . sentil dong,negative
643,"anda terlalu sombong mengatakan pak jokowi tidak pernah jadi aktivis , apakah menjadi aktivis sesuatu yang hebat ? anda sendiri hanya jadi provokator dalam masalah ini , ini bukan perang dengan mahasiswa , ini perang nkri dengan paham terorisme , pengecut yang bersembunyi",negative
644,"bagus , tapi jne nya lama",negative
645,"pelayanan menegcewakan ! masakan tidak enak ,",negative
646,"padahal baru jam 4 sore di hari kamis . saya dan teman saya mau coffe break di dakken jalan riau , bandung . saya lupa kami pesan minuman apa waktu itu , hanya yang saya ingat adalah pada saat pilih menu a , dibilang dengan pelayan nya sudah habis . lalu kami pilih menu b , . eh sudah habis juga . akhirnya terpaksa memilih menu lain . cukup menyebalkan .",negative
647,"setelah menonton wonder woman , ada rasa kesal , sama seperti setelah menonton film dc lainnya ; terlalu dari",negative
648,apa ? jokowi itu presiden nya saya ? muka gila lo .,negative
649,"kasihan , padahal kalau tidak ada polling denny siregar cebong girang sekali , sayang , dipupus oleh kalah telak nya jokowi di polling denny .",negative
650,dia yang bahagia aku yang cemburu,negative
651,satu jerigen pengecer tembak 5000 perak bagimana bbm tidak langkah di tinambung polman . kacau ini,negative
652,"walaupun porsi nya besar , tapi secara rasa , biasa saja . harga memang sesuai dengan porsi sih . penyajian nya juga tidak rapi , ya begitu saja .",negative
653,bongkar saja percakapan antara vero dan yulianto tio pasti banyak percakapan mesum nya,negative
654,baru kali ini menyesal beli buku ingin beli skincare saja .,negative
655,pemimpin kafir gaboleh jadi presiden langsung bunuh saja,negative
656,tuhan macam apa yang kalian sembah ini bagaimana tuhan kalian akan mengurus umat nya di dunia dan akhirat jika dia mati ? tuhan itu adalah zat yang hidup kekal di dunia dan akhirat untuk selamanya . kenapa tuhan kalian bisa mati ? coba pikirkan dengan akal sehat .,negative
657,"di sini yang terkenal nasi campur maaf makanan non halal , selain itu dijual juga orang cina makanan dan dim sum , namun harga cukup premium . mending cari makanan lain sih kalau menurut saya .",negative
658,yogyakarta ini ditiap sudut jalan banyak hotel . tapi sayang . untuk kelas bintang 3 saja harga lebih mahal dengan pelayanan tidak setara .,negative
659,"mengapa poor ? dulu waktu saya makan di sana , interior belum bagus , parkir juga susah , rasa makanan semua manis termasuk sayur asem nya .",negative
660,"hotel pelangi di tanjungpinang tidak rekomendasi . ruang makan per-ac isi nya orang merokok . minta agar menegur , pelayan nya malah pada berkilah !",negative
661,"iya sih aplikasi memudahkan , tapi ini grab makan tempat banget aplikasi nya , berat .",negative
662,"beberapa hari lalu , saya bersama seorang teman bertemu di kafe halaman . kafe ini sudah lama saya ketahui namun hanya satu dua kali saja saya ku njungi . di tengah persaingan industri makanan di kota bandung , kafe halaman cukup baik dalam memanjakan pelanggan nya . makanan di kafe ini terbilang sederhana dan tidak ada yang mengesankan .",negative
663,"harga , tempat , rasa standar . menu banyak pilihan . waktu itu pesan pancake tapi rasa tidak sesuai dengan ekspektasi .",negative
664,ini pak bela bu susi dan tekankan bahwa upaya-upaya kalangan elit dan oligarki yang ingin kembali ke rezim lama dengan kembali berikan izin kepada kapal-kapal asing untuk mencuri ikan di lautan indonesia serta tekanan dan lobi asing untuk pecat susi dari menteri harus dilawan,negative
665,mana congor nya kaum sumbu pendek fpi suara nya .. ???? anjing mata mu picek koen .,negative
666,"waspada ya twifpi , tetap jaga persatuan dan kesatuan . kita bikin proyek mereka gagal .",negative
667,iklan indosat ini bikin marah,negative
668,tempat nya cantik untuk foto-foto . sangat nyaman . sayang teh ring - nya tidak bisa tambah air panas padahal harga teh nya juga tidak murah . lava kue - nya tidak terlalu leleh di dalam nya .,negative
669,hal yang paling menyakitkan ketika aku beli indomie adalah ketika euwueh bumbuan di dalam nya culatuk eta pagawe indomie .,negative
670,"data lengkap , jangan percaya kpk ini bohong . kasus ini di audit 10 tahun lalu dan sudah lengkap . karena habis itu ada audit aliran dana dengan tujuan khusus . kalau mau kan minta audit lagi . sudahlah . kasus century itu skandal melindungi elit tertentu .",negative
